r(m), E_r(T), E_theta(T), E_z(T) 
7.25000e-02, 4.23698e+09, 0.00000e+00, 1.81278e-13 
7.50000e-02, 4.21996e+09, 0.00000e+00, 1.87282e-13 
7.75000e-02, 4.20240e+09, 0.00000e+00, 1.93261e-13 
8.00000e-02, 4.18428e+09, 0.00000e+00, 1.99215e-13 
8.25000e-02, 4.16562e+09, 0.00000e+00, 2.05142e-13 
8.50000e-02, 4.14642e+09, 0.00000e+00, 2.11041e-13 
8.75000e-02, 4.12667e+09, 0.00000e+00, 2.16913e-13 
9.00000e-02, 4.10639e+09, 0.00000e+00, 2.22756e-13 
9.25000e-02, 4.08558e+09, 0.00000e+00, 2.28569e-13 
9.50000e-02, 4.06424e+09, 0.00000e+00, 2.34352e-13 
9.75000e-02, 4.04236e+09, 0.00000e+00, 2.40104e-13 
1.00000e-01, 4.01997e+09, 0.00000e+00, 2.45824e-13 
1.02500e-01, 3.99705e+09, 0.00000e+00, 2.51511e-13 
1.05000e-01, 3.97361e+09, 0.00000e+00, 2.57166e-13 
1.07500e-01, 3.94966e+09, 0.00000e+00, 2.62785e-13 
1.10000e-01, 3.92520e+09, 0.00000e+00, 2.68371e-13 
1.12500e-01, 3.90023e+09, 0.00000e+00, 2.73920e-13 
1.15000e-01, 3.87476e+09, 0.00000e+00, 2.79433e-13 
1.17500e-01, 3.84879e+09, 0.00000e+00, 2.84910e-13 
1.20000e-01, 3.82232e+09, 0.00000e+00, 2.90348e-13 
1.22500e-01, 3.79536e+09, 0.00000e+00, 2.95748e-13 
1.25000e-01, 3.76791e+09, 0.00000e+00, 3.01109e-13 
1.27500e-01, 3.73998e+09, 0.00000e+00, 3.06430e-13 
1.30000e-01, 3.71157e+09, 0.00000e+00, 3.11711e-13 
1.32500e-01, 3.68268e+09, 0.00000e+00, 3.16950e-13 
1.35000e-01, 3.65332e+09, 0.00000e+00, 3.22148e-13 
1.37500e-01, 3.62350e+09, 0.00000e+00, 3.27302e-13 
1.40000e-01, 3.59321e+09, 0.00000e+00, 3.32414e-13 
1.42500e-01, 3.56246e+09, 0.00000e+00, 3.37482e-13 
1.45000e-01, 3.53126e+09, 0.00000e+00, 3.42505e-13 
1.47500e-01, 3.49961e+09, 0.00000e+00, 3.47483e-13 
1.50000e-01, 3.46751e+09, 0.00000e+00, 3.52415e-13 
1.52500e-01, 3.43497e+09, 0.00000e+00, 3.57300e-13 
1.55000e-01, 3.40200e+09, 0.00000e+00, 3.62139e-13 
1.57500e-01, 3.36860e+09, 0.00000e+00, 3.66929e-13 
1.60000e-01, 3.33478e+09, 0.00000e+00, 3.71672e-13 
1.62500e-01, 3.30053e+09, 0.00000e+00, 3.76365e-13 
1.65000e-01, 3.26587e+09, 0.00000e+00, 3.81009e-13 
1.67500e-01, 3.23079e+09, 0.00000e+00, 3.85602e-13 
1.70000e-01, 3.19532e+09, 0.00000e+00, 3.90145e-13 
1.72500e-01, 3.15944e+09, 0.00000e+00, 3.94636e-13 
1.75000e-01, 3.12317e+09, 0.00000e+00, 3.99076e-13 
1.77500e-01, 3.08650e+09, 0.00000e+00, 4.03463e-13 
1.80000e-01, 3.04946e+09, 0.00000e+00, 4.07797e-13 
1.82500e-01, 3.01203e+09, 0.00000e+00, 4.12078e-13 
1.85000e-01, 2.97424e+09, 0.00000e+00, 4.16304e-13 
1.87500e-01, 2.93607e+09, 0.00000e+00, 4.20476e-13 
1.90000e-01, 2.89754e+09, 0.00000e+00, 4.24593e-13 
1.92500e-01, 2.85866e+09, 0.00000e+00, 4.28653e-13 
1.95000e-01, 2.81943e+09, 0.00000e+00, 4.32658e-13 
1.97500e-01, 2.77985e+09, 0.00000e+00, 4.36606e-13 
2.00000e-01, 2.73993e+09, 0.00000e+00, 4.40497e-13 
2.02500e-01, 2.69968e+09, 0.00000e+00, 4.44330e-13 
2.05000e-01, 2.65910e+09, 0.00000e+00, 4.48105e-13 
2.07500e-01, 2.61820e+09, 0.00000e+00, 4.51822e-13 
2.10000e-01, 2.57698e+09, 0.00000e+00, 4.55479e-13 
2.12500e-01, 2.53546e+09, 0.00000e+00, 4.59077e-13 
2.15000e-01, 2.49363e+09, 0.00000e+00, 4.62615e-13 
2.17500e-01, 2.45150e+09, 0.00000e+00, 4.66092e-13 
2.20000e-01, 2.40908e+09, 0.00000e+00, 4.69509e-13 
2.22500e-01, 2.36638e+09, 0.00000e+00, 4.72865e-13 
2.25000e-01, 2.32340e+09, 0.00000e+00, 4.76158e-13 
2.27500e-01, 2.28015e+09, 0.00000e+00, 4.79390e-13 
2.30000e-01, 2.23663e+09, 0.00000e+00, 4.82560e-13 
2.32500e-01, 2.19285e+09, 0.00000e+00, 4.85666e-13 
2.35000e-01, 2.14882e+09, 0.00000e+00, 4.88710e-13 
2.37500e-01, 2.10454e+09, 0.00000e+00, 4.91690e-13 
2.40000e-01, 2.06002e+09, 0.00000e+00, 4.94606e-13 
2.42500e-01, 2.01527e+09, 0.00000e+00, 4.97458e-13 
2.45000e-01, 1.97028e+09, 0.00000e+00, 5.00246e-13 
2.47500e-01, 1.92508e+09, 0.00000e+00, 5.02968e-13 
2.50000e-01, 1.87967e+09, 0.00000e+00, 5.05625e-13 
2.52500e-01, 1.83404e+09, 0.00000e+00, 5.08217e-13 
2.55000e-01, 1.78822e+09, 0.00000e+00, 5.10744e-13 
2.57500e-01, 1.74220e+09, 0.00000e+00, 5.13204e-13 
2.60000e-01, 1.69599e+09, 0.00000e+00, 5.15598e-13 
2.62500e-01, 1.64960e+09, 0.00000e+00, 5.17925e-13 
2.65000e-01, 1.60304e+09, 0.00000e+00, 5.20185e-13 
2.67500e-01, 1.55630e+09, 0.00000e+00, 5.22379e-13 
2.70000e-01, 1.50941e+09, 0.00000e+00, 5.24505e-13 
2.72500e-01, 1.46237e+09, 0.00000e+00, 5.26563e-13 
2.75000e-01, 1.41517e+09, 0.00000e+00, 5.28554e-13 
2.77500e-01, 1.36784e+09, 0.00000e+00, 5.30477e-13 
2.80000e-01, 1.32037e+09, 0.00000e+00, 5.32331e-13 
2.82500e-01, 1.27278e+09, 0.00000e+00, 5.34117e-13 
2.85000e-01, 1.22507e+09, 0.00000e+00, 5.35835e-13 
2.87500e-01, 1.17724e+09, 0.00000e+00, 5.37484e-13 
2.90000e-01, 1.12931e+09, 0.00000e+00, 5.39064e-13 
2.92500e-01, 1.08128e+09, 0.00000e+00, 5.40576e-13 
2.95000e-01, 1.03316e+09, 0.00000e+00, 5.42018e-13 
2.97500e-01, 9.84951e+08, 0.00000e+00, 5.43391e-13 
3.00000e-01, 9.36665e+08, 0.00000e+00, 5.44694e-13 
3.02500e-01, 8.88308e+08, 0.00000e+00, 5.45928e-13 
3.05000e-01, 8.39887e+08, 0.00000e+00, 5.47093e-13 
3.07500e-01, 7.91409e+08, 0.00000e+00, 5.48188e-13 
3.10000e-01, 7.42881e+08, 0.00000e+00, 5.49213e-13 
3.12500e-01, 6.94309e+08, 0.00000e+00, 5.50168e-13 
3.15000e-01, 6.45701e+08, 0.00000e+00, 5.51054e-13 
3.17500e-01, 5.97064e+08, 0.00000e+00, 5.51869e-13 
3.20000e-01, 5.48405e+08, 0.00000e+00, 5.52615e-13 
3.22500e-01, 4.99731e+08, 0.00000e+00, 5.53291e-13 
3.25000e-01, 4.51048e+08, 0.00000e+00, 5.53896e-13 
3.27500e-01, 4.02365e+08, 0.00000e+00, 5.54432e-13 
3.30000e-01, 3.53686e+08, 0.00000e+00, 5.54898e-13 
3.32500e-01, 3.05021e+08, 0.00000e+00, 5.55294e-13 
3.35000e-01, 2.56376e+08, 0.00000e+00, 5.55620e-13 
3.37500e-01, 2.07757e+08, 0.00000e+00, 5.55876e-13 
3.40000e-01, 1.59171e+08, 0.00000e+00, 5.56062e-13 
3.42500e-01, 1.10627e+08, 0.00000e+00, 5.56179e-13 
3.45000e-01, 6.21297e+07, 0.00000e+00, 5.56225e-13 
3.47500e-01, 1.36871e+07, 0.00000e+00, 5.56202e-13 
3.50000e-01, -3.46941e+07, 0.00000e+00, 5.56110e-13 
3.52500e-01, -8.30069e+07, 0.00000e+00, 5.55948e-13 
3.55000e-01, -1.31245e+08, 0.00000e+00, 5.55717e-13 
3.57500e-01, -1.79400e+08, 0.00000e+00, 5.55416e-13 
3.60000e-01, -2.27467e+08, 0.00000e+00, 5.55047e-13 
3.62500e-01, -2.75438e+08, 0.00000e+00, 5.54608e-13 
3.65000e-01, -3.23306e+08, 0.00000e+00, 5.54100e-13 
3.67500e-01, -3.71065e+08, 0.00000e+00, 5.53524e-13 
3.70000e-01, -4.18707e+08, 0.00000e+00, 5.52880e-13 
3.72500e-01, -4.66227e+08, 0.00000e+00, 5.52167e-13 
3.75000e-01, -5.13617e+08, 0.00000e+00, 5.51385e-13 
3.77500e-01, -5.60871e+08, 0.00000e+00, 5.50536e-13 
3.80000e-01, -6.07981e+08, 0.00000e+00, 5.49619e-13 
3.82500e-01, -6.54942e+08, 0.00000e+00, 5.48635e-13 
3.85000e-01, -7.01746e+08, 0.00000e+00, 5.47583e-13 
3.87500e-01, -7.48387e+08, 0.00000e+00, 5.46464e-13 
3.90000e-01, -7.94859e+08, 0.00000e+00, 5.45278e-13 
3.92500e-01, -8.41154e+08, 0.00000e+00, 5.44026e-13 
3.95000e-01, -8.87267e+08, 0.00000e+00, 5.42707e-13 
3.97500e-01, -9.33190e+08, 0.00000e+00, 5.41323e-13 
4.00000e-01, -9.78918e+08, 0.00000e+00, 5.39872e-13 
4.02500e-01, -1.02444e+09, 0.00000e+00, 5.38356e-13 
4.05000e-01, -1.06976e+09, 0.00000e+00, 5.36775e-13 
4.07500e-01, -1.11486e+09, 0.00000e+00, 5.35129e-13 
4.10000e-01, -1.15974e+09, 0.00000e+00, 5.33418e-13 
4.12500e-01, -1.20440e+09, 0.00000e+00, 5.31643e-13 
4.15000e-01, -1.24882e+09, 0.00000e+00, 5.29804e-13 
4.17500e-01, -1.29300e+09, 0.00000e+00, 5.27902e-13 
4.20000e-01, -1.33693e+09, 0.00000e+00, 5.25936e-13 
4.22500e-01, -1.38062e+09, 0.00000e+00, 5.23907e-13 
4.25000e-01, -1.42404e+09, 0.00000e+00, 5.21816e-13 
4.27500e-01, -1.46720e+09, 0.00000e+00, 5.19663e-13 
4.30000e-01, -1.51009e+09, 0.00000e+00, 5.17448e-13 
4.32500e-01, -1.55270e+09, 0.00000e+00, 5.15172e-13 
4.35000e-01, -1.59503e+09, 0.00000e+00, 5.12835e-13 
4.37500e-01, -1.63708e+09, 0.00000e+00, 5.10437e-13 
4.40000e-01, -1.67882e+09, 0.00000e+00, 5.07979e-13 
4.42500e-01, -1.72027e+09, 0.00000e+00, 5.05462e-13 
4.45000e-01, -1.76142e+09, 0.00000e+00, 5.02885e-13 
4.47500e-01, -1.80225e+09, 0.00000e+00, 5.00249e-13 
4.50000e-01, -1.84277e+09, 0.00000e+00, 4.97556e-13 
4.52500e-01, -1.88296e+09, 0.00000e+00, 4.94804e-13 
4.55000e-01, -1.92283e+09, 0.00000e+00, 4.91995e-13 
4.57500e-01, -1.96236e+09, 0.00000e+00, 4.89129e-13 
4.60000e-01, -2.00156e+09, 0.00000e+00, 4.86207e-13 
4.62500e-01, -2.04041e+09, 0.00000e+00, 4.83228e-13 
4.65000e-01, -2.07891e+09, 0.00000e+00, 4.80194e-13 
4.67500e-01, -2.11706e+09, 0.00000e+00, 4.77106e-13 
4.70000e-01, -2.15485e+09, 0.00000e+00, 4.73963e-13 
4.72500e-01, -2.19228e+09, 0.00000e+00, 4.70766e-13 
4.75000e-01, -2.22933e+09, 0.00000e+00, 4.67515e-13 
4.77500e-01, -2.26601e+09, 0.00000e+00, 4.64212e-13 
4.80000e-01, -2.30231e+09, 0.00000e+00, 4.60857e-13 
4.82500e-01, -2.33823e+09, 0.00000e+00, 4.57449e-13 
4.85000e-01, -2.37375e+09, 0.00000e+00, 4.53991e-13 
4.87500e-01, -2.40888e+09, 0.00000e+00, 4.50482e-13 
4.90000e-01, -2.44362e+09, 0.00000e+00, 4.46923e-13 
4.92500e-01, -2.47795e+09, 0.00000e+00, 4.43315e-13 
4.95000e-01, -2.51187e+09, 0.00000e+00, 4.39658e-13 
4.97500e-01, -2.54538e+09, 0.00000e+00, 4.35952e-13 
5.00000e-01, -2.57847e+09, 0.00000e+00, 4.32199e-13 
5.02500e-01, -2.61114e+09, 0.00000e+00, 4.28399e-13 
5.05000e-01, -2.64339e+09, 0.00000e+00, 4.24552e-13 
5.07500e-01, -2.67520e+09, 0.00000e+00, 4.20660e-13 
5.10000e-01, -2.70659e+09, 0.00000e+00, 4.16722e-13 
5.12500e-01, -2.73753e+09, 0.00000e+00, 4.12740e-13 
5.15000e-01, -2.76803e+09, 0.00000e+00, 4.08714e-13 
5.17500e-01, -2.79809e+09, 0.00000e+00, 4.04644e-13 
5.20000e-01, -2.82769e+09, 0.00000e+00, 4.00532e-13 
5.22500e-01, -2.85685e+09, 0.00000e+00, 3.96378e-13 
5.25000e-01, -2.88554e+09, 0.00000e+00, 3.92182e-13 
5.27500e-01, -2.91377e+09, 0.00000e+00, 3.87946e-13 
5.30000e-01, -2.94154e+09, 0.00000e+00, 3.83670e-13 
5.32500e-01, -2.96884e+09, 0.00000e+00, 3.79355e-13 
5.35000e-01, -2.99567e+09, 0.00000e+00, 3.75001e-13 
5.37500e-01, -3.02203e+09, 0.00000e+00, 3.70609e-13 
5.40000e-01, -3.04790e+09, 0.00000e+00, 3.66179e-13 
5.42500e-01, -3.07329e+09, 0.00000e+00, 3.61713e-13 
5.45000e-01, -3.09820e+09, 0.00000e+00, 3.57212e-13 
5.47500e-01, -3.12263e+09, 0.00000e+00, 3.52675e-13 
5.50000e-01, -3.14656e+09, 0.00000e+00, 3.48103e-13 
5.52500e-01, -3.16999e+09, 0.00000e+00, 3.43498e-13 
5.55000e-01, -3.19293e+09, 0.00000e+00, 3.38860e-13 
5.57500e-01, -3.21537e+09, 0.00000e+00, 3.34189e-13 
5.60000e-01, -3.23731e+09, 0.00000e+00, 3.29487e-13 
5.62500e-01, -3.25875e+09, 0.00000e+00, 3.24754e-13 
5.65000e-01, -3.27967e+09, 0.00000e+00, 3.19991e-13 
5.67500e-01, -3.30009e+09, 0.00000e+00, 3.15198e-13 
5.70000e-01, -3.31999e+09, 0.00000e+00, 3.10377e-13 
5.72500e-01, -3.33939e+09, 0.00000e+00, 3.05527e-13 
5.75000e-01, -3.35826e+09, 0.00000e+00, 3.00651e-13 
5.77500e-01, -3.37662e+09, 0.00000e+00, 2.95748e-13 
5.80000e-01, -3.39445e+09, 0.00000e+00, 2.90820e-13 
5.82500e-01, -3.41176e+09, 0.00000e+00, 2.85866e-13 
5.85000e-01, -3.42855e+09, 0.00000e+00, 2.80888e-13 
5.87500e-01, -3.44481e+09, 0.00000e+00, 2.75887e-13 
5.90000e-01, -3.46055e+09, 0.00000e+00, 2.70864e-13 
5.92500e-01, -3.47575e+09, 0.00000e+00, 2.65818e-13 
5.95000e-01, -3.49042e+09, 0.00000e+00, 2.60751e-13 
5.97500e-01, -3.50456e+09, 0.00000e+00, 2.55664e-13 
6.00000e-01, -3.51817e+09, 0.00000e+00, 2.50557e-13 
6.02500e-01, -3.53124e+09, 0.00000e+00, 2.45432e-13 
6.05000e-01, -3.54377e+09, 0.00000e+00, 2.40288e-13 
6.07500e-01, -3.55577e+09, 0.00000e+00, 2.35127e-13 
6.10000e-01, -3.56722e+09, 0.00000e+00, 2.29950e-13 
6.12500e-01, -3.57814e+09, 0.00000e+00, 2.24757e-13 
6.15000e-01, -3.58852e+09, 0.00000e+00, 2.19549e-13 
6.17500e-01, -3.59835e+09, 0.00000e+00, 2.14326e-13 
6.20000e-01, -3.60764e+09, 0.00000e+00, 2.09091e-13 
6.22500e-01, -3.61639e+09, 0.00000e+00, 2.03843e-13 
6.25000e-01, -3.62460e+09, 0.00000e+00, 1.98583e-13 
6.27500e-01, -3.63226e+09, 0.00000e+00, 1.93312e-13 
6.30000e-01, -3.63937e+09, 0.00000e+00, 1.88030e-13 
6.32500e-01, -3.64595e+09, 0.00000e+00, 1.82740e-13 
6.35000e-01, -3.65197e+09, 0.00000e+00, 1.77440e-13 
6.37500e-01, -3.65746e+09, 0.00000e+00, 1.72133e-13 
6.40000e-01, -3.66239e+09, 0.00000e+00, 1.66819e-13 
6.42500e-01, -3.66678e+09, 0.00000e+00, 1.61498e-13 
6.45000e-01, -3.67063e+09, 0.00000e+00, 1.56172e-13 
6.47500e-01, -3.67393e+09, 0.00000e+00, 1.50841e-13 
6.50000e-01, -3.67669e+09, 0.00000e+00, 1.45506e-13 
6.52500e-01, -3.67890e+09, 0.00000e+00, 1.40168e-13 
6.55000e-01, -3.68057e+09, 0.00000e+00, 1.34828e-13 
6.57500e-01, -3.68170e+09, 0.00000e+00, 1.29486e-13 
6.60000e-01, -3.68228e+09, 0.00000e+00, 1.24143e-13 
6.62500e-01, -3.68232e+09, 0.00000e+00, 1.18801e-13 
6.65000e-01, -3.68182e+09, 0.00000e+00, 1.13459e-13 
6.67500e-01, -3.68078e+09, 0.00000e+00, 1.08118e-13 
6.70000e-01, -3.67919e+09, 0.00000e+00, 1.02780e-13 
6.72500e-01, -3.67708e+09, 0.00000e+00, 9.74449e-14 
6.75000e-01, -3.67442e+09, 0.00000e+00, 9.21137e-14 
6.77500e-01, -3.67123e+09, 0.00000e+00, 8.67871e-14 
6.80000e-01, -3.66750e+09, 0.00000e+00, 8.14660e-14 
6.82500e-01, -3.66323e+09, 0.00000e+00, 7.61510e-14 
6.85000e-01, -3.65844e+09, 0.00000e+00, 7.08430e-14 
6.87500e-01, -3.65312e+09, 0.00000e+00, 6.55428e-14 
6.90000e-01, -3.64726e+09, 0.00000e+00, 6.02510e-14 
6.92500e-01, -3.64088e+09, 0.00000e+00, 5.49684e-14 
6.95000e-01, -3.63397e+09, 0.00000e+00, 4.96959e-14 
6.97500e-01, -3.62654e+09, 0.00000e+00, 4.44342e-14 
7.00000e-01, -3.61858e+09, 0.00000e+00, 3.91839e-14 
7.02500e-01, -3.61011e+09, 0.00000e+00, 3.39459e-14 
7.05000e-01, -3.60112e+09, 0.00000e+00, 2.87210e-14 
7.07500e-01, -3.59161e+09, 0.00000e+00, 2.35098e-14 
7.10000e-01, -3.58159e+09, 0.00000e+00, 1.83131e-14 
7.12500e-01, -3.57105e+09, 0.00000e+00, 1.31317e-14 
7.15000e-01, -3.56001e+09, 0.00000e+00, 7.96626e-15 
7.17500e-01, -3.54846e+09, 0.00000e+00, 2.81752e-15 
7.20000e-01, -3.53641e+09, 0.00000e+00, -2.31377e-15 
7.22500e-01, -3.52385e+09, 0.00000e+00, -7.42689e-15 
7.25000e-01, -3.51079e+09, 0.00000e+00, -1.25211e-14 
7.27500e-01, -3.49724e+09, 0.00000e+00, -1.75957e-14 
7.30000e-01, -3.48320e+09, 0.00000e+00, -2.26500e-14 
7.32500e-01, -3.46866e+09, 0.00000e+00, -2.76833e-14 
7.35000e-01, -3.45364e+09, 0.00000e+00, -3.26949e-14 
7.37500e-01, -3.43813e+09, 0.00000e+00, -3.76840e-14 
7.40000e-01, -3.42214e+09, 0.00000e+00, -4.26499e-14 
7.42500e-01, -3.40567e+09, 0.00000e+00, -4.75921e-14 
7.45000e-01, -3.38873e+09, 0.00000e+00, -5.25097e-14 
7.47500e-01, -3.37131e+09, 0.00000e+00, -5.74022e-14 
7.50000e-01, -3.35343e+09, 0.00000e+00, -6.22688e-14 
7.52500e-01, -3.33508e+09, 0.00000e+00, -6.71088e-14 
7.55000e-01, -3.31627e+09, 0.00000e+00, -7.19216e-14 
7.57500e-01, -3.29700e+09, 0.00000e+00, -7.67066e-14 
7.60000e-01, -3.27728e+09, 0.00000e+00, -8.14630e-14 
7.62500e-01, -3.25710e+09, 0.00000e+00, -8.61902e-14 
7.65000e-01, -3.23648e+09, 0.00000e+00, -9.08876e-14 
7.67500e-01, -3.21542e+09, 0.00000e+00, -9.55546e-14 
7.70000e-01, -3.19391e+09, 0.00000e+00, -1.00190e-13 
7.72500e-01, -3.17197e+09, 0.00000e+00, -1.04795e-13 
7.75000e-01, -3.14960e+09, 0.00000e+00, -1.09366e-13 
7.77500e-01, -3.12680e+09, 0.00000e+00, -1.13905e-13 
7.80000e-01, -3.10358e+09, 0.00000e+00, -1.18410e-13 
7.82500e-01, -3.07994e+09, 0.00000e+00, -1.22881e-13 
7.85000e-01, -3.05589e+09, 0.00000e+00, -1.27317e-13 
7.87500e-01, -3.03143e+09, 0.00000e+00, -1.31718e-13 
7.90000e-01, -3.00656e+09, 0.00000e+00, -1.36083e-13 
7.92500e-01, -2.98128e+09, 0.00000e+00, -1.40411e-13 
7.95000e-01, -2.95562e+09, 0.00000e+00, -1.44702e-13 
7.97500e-01, -2.92956e+09, 0.00000e+00, -1.48956e-13 
8.00000e-01, -2.90311e+09, 0.00000e+00, -1.53171e-13 
8.02500e-01, -2.87628e+09, 0.00000e+00, -1.57347e-13 
8.05000e-01, -2.84907e+09, 0.00000e+00, -1.61485e-13 
8.07500e-01, -2.82148e+09, 0.00000e+00, -1.65582e-13 
8.10000e-01, -2.79353e+09, 0.00000e+00, -1.69638e-13 
8.12500e-01, -2.76521e+09, 0.00000e+00, -1.73654e-13 
8.15000e-01, -2.73654e+09, 0.00000e+00, -1.77628e-13 
8.17500e-01, -2.70751e+09, 0.00000e+00, -1.81560e-13 
8.20000e-01, -2.67813e+09, 0.00000e+00, -1.85450e-13 
8.22500e-01, -2.64841e+09, 0.00000e+00, -1.89297e-13 
8.25000e-01, -2.61835e+09, 0.00000e+00, -1.93100e-13 
8.27500e-01, -2.58795e+09, 0.00000e+00, -1.96859e-13 
8.30000e-01, -2.55723e+09, 0.00000e+00, -2.00574e-13 
8.32500e-01, -2.52618e+09, 0.00000e+00, -2.04244e-13 
8.35000e-01, -2.49482e+09, 0.00000e+00, -2.07869e-13 
8.37500e-01, -2.46314e+09, 0.00000e+00, -2.11447e-13 
8.40000e-01, -2.43116e+09, 0.00000e+00, -2.14980e-13 
8.42500e-01, -2.39888e+09, 0.00000e+00, -2.18466e-13 
8.45000e-01, -2.36630e+09, 0.00000e+00, -2.21904e-13 
8.47500e-01, -2.33342e+09, 0.00000e+00, -2.25295e-13 
8.50000e-01, -2.30027e+09, 0.00000e+00, -2.28638e-13 
8.52500e-01, -2.26683e+09, 0.00000e+00, -2.31933e-13 
8.55000e-01, -2.23312e+09, 0.00000e+00, -2.35179e-13 
8.57500e-01, -2.19914e+09, 0.00000e+00, -2.38375e-13 
8.60000e-01, -2.16490e+09, 0.00000e+00, -2.41523e-13 
8.62500e-01, -2.13040e+09, 0.00000e+00, -2.44620e-13 
8.65000e-01, -2.09565e+09, 0.00000e+00, -2.47667e-13 
8.67500e-01, -2.06066e+09, 0.00000e+00, -2.50663e-13 
8.70000e-01, -2.02543e+09, 0.00000e+00, -2.53608e-13 
8.72500e-01, -1.98996e+09, 0.00000e+00, -2.56502e-13 
8.75000e-01, -1.95427e+09, 0.00000e+00, -2.59345e-13 
8.77500e-01, -1.91835e+09, 0.00000e+00, -2.62135e-13 
8.80000e-01, -1.88222e+09, 0.00000e+00, -2.64873e-13 
8.82500e-01, -1.84587e+09, 0.00000e+00, -2.67559e-13 
8.85000e-01, -1.80933e+09, 0.00000e+00, -2.70191e-13 
8.87500e-01, -1.77258e+09, 0.00000e+00, -2.72770e-13 
8.90000e-01, -1.73565e+09, 0.00000e+00, -2.75296e-13 
8.92500e-01, -1.69853e+09, 0.00000e+00, -2.77769e-13 
8.95000e-01, -1.66123e+09, 0.00000e+00, -2.80187e-13 
8.97500e-01, -1.62375e+09, 0.00000e+00, -2.82551e-13 
9.00000e-01, -1.58611e+09, 0.00000e+00, -2.84860e-13 
9.02500e-01, -1.54831e+09, 0.00000e+00, -2.87115e-13 
9.05000e-01, -1.51035e+09, 0.00000e+00, -2.89315e-13 
9.07500e-01, -1.47224e+09, 0.00000e+00, -2.91459e-13 
9.10000e-01, -1.43399e+09, 0.00000e+00, -2.93549e-13 
9.12500e-01, -1.39560e+09, 0.00000e+00, -2.95582e-13 
9.15000e-01, -1.35709e+09, 0.00000e+00, -2.97560e-13 
9.17500e-01, -1.31845e+09, 0.00000e+00, -2.99482e-13 
9.20000e-01, -1.27969e+09, 0.00000e+00, -3.01348e-13 
9.22500e-01, -1.24082e+09, 0.00000e+00, -3.03158e-13 
9.25000e-01, -1.20184e+09, 0.00000e+00, -3.04911e-13 
9.27500e-01, -1.16277e+09, 0.00000e+00, -3.06607e-13 
9.30000e-01, -1.12360e+09, 0.00000e+00, -3.08247e-13 
9.32500e-01, -1.08435e+09, 0.00000e+00, -3.09830e-13 
9.35000e-01, -1.04501e+09, 0.00000e+00, -3.11356e-13 
9.37500e-01, -1.00560e+09, 0.00000e+00, -3.12825e-13 
9.40000e-01, -9.66128e+08, 0.00000e+00, -3.14237e-13 
9.42500e-01, -9.26591e+08, 0.00000e+00, -3.15592e-13 
9.45000e-01, -8.87000e+08, 0.00000e+00, -3.16889e-13 
9.47500e-01, -8.47359e+08, 0.00000e+00, -3.18129e-13 
9.50000e-01, -8.07677e+08, 0.00000e+00, -3.19311e-13 
9.52500e-01, -7.67958e+08, 0.00000e+00, -3.20436e-13 
9.55000e-01, -7.28210e+08, 0.00000e+00, -3.21504e-13 
9.57500e-01, -6.88438e+08, 0.00000e+00, -3.22513e-13 
9.60000e-01, -6.48650e+08, 0.00000e+00, -3.23465e-13 
9.62500e-01, -6.08850e+08, 0.00000e+00, -3.24360e-13 
9.65000e-01, -5.69046e+08, 0.00000e+00, -3.25197e-13 
